lat,lng,temperature
48.25,-116.75,2.27
48.25,-116.25,1.32
48.25,-115.75,0.58
48.25,-115.25,-0.1
48.25,-114.75,-0.12
48.25,-114.25,-0.53
48.25,-113.75,-4.0
48.25,-113.25,-3.18
48.25,-112.75,-1.1
48.25,-112.25,1.02
48.25,-111.75,2.45
48.25,-111.25,3.01
48.25,-110.75,3.28
48.25,-110.25,3.01
48.75,-119.75,0.6
48.75,-119.25,2.97
48.75,-118.75,2.24
48.75,-118.25,2.6
48.75,-117.75,1.98
48.75,-117.25,1.01
48.75,-116.75,0.16
48.75,-116.25,-0.25
48.75,-115.75,-0.33
48.75,-115.25,-1.16
48.75,-114.75,-2.08
48.75,-114.25,-3.0
48.75,-113.75,-4.49
48.75,-113.25,-1.65
48.75,-112.75,0.11
48.75,-112.25,1.39
48.75,-111.75,2.3
48.75,-111.25,2.45
48.75,-110.75,3.01
48.75,-110.25,3.02
49.25,-119.75,0.25
49.25,-119.25,1.6
49.25,-118.75,0.27
49.25,-118.25,0.1
49.25,-117.75,-1.18
49.25,-117.25,-2.34
49.25,-116.75,-3.01
49.25,-116.25,-3.69
49.25,-115.75,-1.62
49.25,-115.25,-2.91
49.25,-114.75,-4.02
49.25,-114.25,-3.39
49.25,-113.75,-1.45
49.25,-113.25,0.61
49.25,-112.75,1.61
49.25,-112.25,2.35
49.25,-111.75,2.92
49.25,-111.25,2.75
49.25,-110.75,2.72
49.25,-110.25,2.19
49.75,-119.75,1.26
49.75,-119.25,0.84
49.75,-118.75,-2.18
49.75,-118.25,-3.11
49.75,-117.75,-4.14
49.75,-117.25,-4.95
49.75,-116.75,-5.4
49.75,-116.25,-5.51
49.75,-115.75,-3.07
49.75,-115.25,-4.49
49.75,-114.75,-4.55
49.75,-114.25,-1.81
49.75,-113.75,1.46
49.75,-113.25,2.72
49.75,-112.75,3.49
49.75,-112.25,3.96
49.75,-111.75,4.13
49.75,-111.25,3.84
49.75,-110.75,3.02
49.75,-110.25,2.21
40.25,-129.75,10.25
40.25,-129.25,10.17
40.25,-128.75,10.14
40.25,-128.25,10.25
40.25,-127.75,10.37
40.25,-127.25,10.55
40.25,-126.75,10.71
40.25,-126.25,10.73
40.25,-125.75,10.66
40.25,-125.25,10.51
40.25,-124.75,10.81
40.25,-124.25,11.47
40.25,-123.75,11.83
40.25,-123.25,10.17
40.25,-122.75,12.03
40.25,-122.25,13.52
40.25,-121.75,12.29
40.25,-121.25,7.54
40.25,-120.75,6.32
40.25,-120.25,6.62
40.75,-129.75,10.1
40.75,-129.25,10.05
40.75,-128.75,10.01
40.75,-128.25,10.07
40.75,-127.75,10.14
40.75,-127.25,10.29
40.75,-126.75,10.47
40.75,-126.25,10.6
40.75,-125.75,10.56
40.75,-125.25,10.42
40.75,-124.75,10.72
40.75,-124.25,11.23
40.75,-123.75,10.92
40.75,-123.25,8.83
40.75,-122.75,9.79
40.75,-122.25,10.71
40.75,-121.75,9.91
40.75,-121.25,7.1
40.75,-120.75,5.88
40.75,-120.25,5.9
41.25,-129.75,9.87
41.25,-129.25,9.82
41.25,-128.75,9.83
41.25,-128.25,9.9
41.25,-127.75,9.97
41.25,-127.25,10.08
41.25,-126.75,10.23
41.25,-126.25,10.43
41.25,-125.75,10.36
41.25,-125.25,10.09
41.25,-124.75,10.22
41.25,-124.25,10.74
41.25,-123.75,11.02
41.25,-123.25,8.12
41.25,-122.75,7.5
41.25,-122.25,7.54
41.25,-121.75,7.57
41.25,-121.25,7.82
41.25,-120.75,6.43
41.25,-120.25,5.39
41.75,-129.75,9.54
41.75,-129.25,9.47
41.75,-128.75,9.46
41.75,-128.25,9.55
41.75,-127.75,9.69
41.75,-127.25,9.84
41.75,-126.75,10.02
41.75,-126.25,10.24
41.75,-125.75,10.14
41.75,-125.25,9.67
41.75,-124.75,9.77
41.75,-124.25,10.47
41.75,-123.75,10.91
41.75,-123.25,8.57
41.75,-122.75,7.25
41.75,-122.25,6.54
41.75,-121.75,6.5
41.75,-121.25,7.61
41.75,-120.75,6.6
41.75,-120.25,5.62
42.25,-129.75,9.25
42.25,-129.25,9.15
42.25,-128.75,9.11
42.25,-128.25,9.15
42.25,-127.75,9.32
42.25,-127.25,9.54
42.25,-126.75,9.76
42.25,-126.25,9.98
42.25,-125.75,9.9
42.25,-125.25,9.64
42.25,-124.75,9.85
42.25,-124.25,10.36
42.25,-123.75,10.15
42.25,-123.25,9.57
42.25,-122.75,8.35
42.25,-122.25,7.24
42.25,-121.75,6.77
42.25,-121.25,7.23
42.25,-120.75,6.02
42.25,-120.25,5.79
42.75,-129.75,9.05
42.75,-129.25,8.95
42.75,-128.75,8.9
42.75,-128.25,8.89
42.75,-127.75,9.02
42.75,-127.25,9.23
42.75,-126.75,9.48
42.75,-126.25,9.69
42.75,-125.75,9.72
42.75,-125.25,9.67
42.75,-124.75,9.87
42.75,-124.25,10.1
42.75,-123.75,9.51
42.75,-123.25,10.08
42.75,-122.75,9.21
42.75,-122.25,7.38
42.75,-121.75,5.78
42.75,-121.25,6.34
42.75,-120.75,6.26
42.75,-120.25,6.53
43.25,-129.75,8.86
43.25,-129.25,8.77
43.25,-128.75,8.74
43.25,-128.25,8.69
43.25,-127.75,8.78
43.25,-127.25,8.97
43.25,-126.75,9.21
43.25,-126.25,9.44
43.25,-125.75,9.55
43.25,-125.25,9.49
43.25,-124.75,9.68
43.25,-124.25,9.93
43.25,-123.75,9.48
43.25,-123.25,10.06
43.25,-122.75,9.35
43.25,-122.25,7.54
43.25,-121.75,5.79
43.25,-121.25,6.26
43.25,-120.75,6.96
43.25,-120.25,7.06
43.75,-129.75,8.7
43.75,-129.25,8.59
43.75,-128.75,8.53
43.75,-128.25,8.45
43.75,-127.75,8.5
43.75,-127.25,8.67
43.75,-126.75,8.93
43.75,-126.25,9.18
43.75,-125.75,9.31
43.75,-125.25,9.3
43.75,-124.75,9.48
43.75,-124.25,9.77
43.75,-123.75,9.69
43.75,-123.25,9.95
43.75,-122.75,9.37
43.75,-122.25,7.92
43.75,-121.75,6.48
43.75,-121.25,6.84
43.75,-120.75,7.3
43.75,-120.25,6.85
44.25,-129.75,8.56
44.25,-129.25,8.4
44.25,-128.75,8.28
44.25,-128.25,8.22
44.25,-127.75,8.24
44.25,-127.25,8.38
44.25,-126.75,8.61
44.25,-126.25,8.91
44.25,-125.75,9.08
44.25,-125.25,9.11
44.25,-124.75,9.2
44.25,-124.25,9.32
44.25,-123.75,9.28
44.25,-123.25,9.43
44.25,-122.75,9.47
44.25,-122.25,8.4
44.25,-121.75,7.04
44.25,-121.25,8.07
44.25,-120.75,7.86
44.25,-120.25,7.02
44.75,-129.75,8.39
44.75,-129.25,8.16
44.75,-128.75,7.99
44.75,-128.25,7.96
44.75,-127.75,8.02
44.75,-127.25,8.16
44.75,-126.75,8.37
44.75,-126.25,8.64
44.75,-125.75,8.87
44.75,-125.25,8.99
44.75,-124.75,9.01
44.75,-124.25,8.98
44.75,-123.75,8.92
44.75,-123.25,9.34
44.75,-122.75,9.67
44.75,-122.25,8.72
44.75,-121.75,7.36
44.75,-121.25,8.54
44.75,-120.75,8.59
44.75,-120.25,7.79
45.25,-129.75,8.16
45.25,-129.25,7.86
45.25,-128.75,7.67
45.25,-128.25,7.64
45.25,-127.75,7.77
45.25,-127.25,7.97
45.25,-126.75,8.19
45.25,-126.25,8.43
45.25,-125.75,8.66
45.25,-125.25,8.82
45.25,-124.75,8.99
45.25,-124.25,9.09
45.25,-123.75,8.92
45.25,-123.25,9.15
45.25,-122.75,9.25
45.25,-122.25,8.27
45.25,-121.75,6.94
45.25,-121.25,7.67
45.25,-120.75,8.98
45.25,-120.25,9.15
45.75,-129.75,7.94
45.75,-129.25,7.57
45.75,-128.75,7.33
45.75,-128.25,7.31
45.75,-127.75,7.47
45.75,-127.25,7.7
45.75,-126.75,7.95
45.75,-126.25,8.28
45.75,-125.75,8.48
45.75,-125.25,8.61
45.75,-124.75,8.82
45.75,-124.25,9.01
45.75,-123.75,8.79
45.75,-123.25,8.53
45.75,-122.75,8.16
45.75,-122.25,6.89
45.75,-121.75,5.4
45.75,-121.25,5.87
45.75,-120.75,7.47
45.75,-120.25,9.16
46.25,-129.75,7.72
46.25,-129.25,7.33
46.25,-128.75,6.99
46.25,-128.25,6.98
46.25,-127.75,7.09
46.25,-127.25,7.3
46.25,-126.75,7.61
46.25,-126.25,7.99
46.25,-125.75,8.27
46.25,-125.25,8.43
46.25,-124.75,8.57
46.25,-124.25,8.71
46.25,-123.75,8.72
46.25,-123.25,8.42
46.25,-122.75,7.59
46.25,-122.25,5.79
46.25,-121.75,3.85
46.25,-121.25,3.84
46.25,-120.75,5.79
46.25,-120.25,7.95
46.75,-129.75,7.54
46.75,-129.25,7.18
46.75,-128.75,6.8
46.75,-128.25,6.72
46.75,-127.75,6.72
46.75,-127.25,6.89
46.75,-126.75,7.21
46.75,-126.25,7.6
46.75,-125.75,7.97
46.75,-125.25,8.22
46.75,-124.75,8.44
46.75,-124.25,8.64
46.75,-123.75,8.72
46.75,-123.25,8.81
46.75,-122.75,8.02
46.75,-122.25,6.12
46.75,-121.75,3.78
46.75,-121.25,2.52
46.75,-120.75,5.1
46.75,-120.25,7.0
47.25,-129.75,7.41
47.25,-129.25,7.1
47.25,-128.75,6.74
47.25,-128.25,6.55
47.25,-127.75,6.48
47.25,-127.25,6.57
47.25,-126.75,6.81
47.25,-126.25,7.22
47.25,-125.75,7.66
47.25,-125.25,8.0
47.25,-124.75,8.24
47.25,-124.25,8.29
47.25,-123.75,7.92
47.25,-123.25,7.55
47.25,-122.75,7.87
47.25,-122.25,7.22
47.25,-121.75,4.77
47.25,-121.25,0.48
47.25,-120.75,3.43
47.25,-120.25,5.59
47.75,-129.75,7.31
47.75,-129.25,7.03
47.75,-128.75,6.73
47.75,-128.25,6.44
47.75,-127.75,6.35
47.75,-127.25,6.39
47.75,-126.75,6.56
47.75,-126.25,6.94
47.75,-125.75,7.45
47.75,-125.25,7.8
47.75,-124.75,7.88
47.75,-124.25,7.49
47.75,-123.75,6.27
47.75,-123.25,6.18
47.75,-122.75,7.44
47.75,-122.25,7.73
47.75,-121.75,5.5
47.75,-121.25,0.01
47.75,-120.75,0.95
47.75,-120.25,3.46
48.25,-129.75,7.24
48.25,-129.25,7.02
48.25,-128.75,6.74
48.25,-128.25,6.47
48.25,-127.75,6.35
48.25,-127.25,6.36
48.25,-126.75,6.48
48.25,-126.25,6.74
48.25,-125.75,7.34
48.25,-125.25,7.71
48.25,-124.75,7.48
48.25,-124.25,6.74
48.25,-123.75,5.96
48.25,-123.25,6.62
48.25,-122.75,7.48
48.25,-122.25,7.1
48.25,-121.75,4.53
48.25,-121.25,-0.68
48.25,-120.75,-1.56
48.25,-120.25,0.74
48.75,-129.75,7.12
48.75,-129.25,6.98
48.75,-128.75,6.78
48.75,-128.25,6.57
48.75,-127.75,6.4
48.75,-127.25,6.32
48.75,-126.75,6.39
48.75,-126.25,6.67
48.75,-125.75,6.81
48.75,-125.25,6.82
48.75,-124.75,6.33
48.75,-124.25,5.8
48.75,-123.75,6.47
48.75,-123.25,6.78
48.75,-122.75,6.92
48.75,-122.25,5.79
48.75,-121.75,2.78
48.75,-121.25,-2.21
48.75,-120.75,-3.16
48.75,-120.25,-2.01
49.25,-129.75,6.92
49.25,-129.25,6.89
49.25,-128.75,6.81
49.25,-128.25,6.65
49.25,-127.75,6.5
49.25,-127.25,6.29
49.25,-126.75,6.03
49.25,-126.25,5.81
49.25,-125.75,5.05
49.25,-125.25,5.3
49.25,-124.75,5.67
49.25,-124.25,5.64
49.25,-123.75,5.07
49.25,-123.25,4.05
49.25,-122.75,3.03
49.25,-122.25,1.89
49.25,-121.75,0.21
49.25,-121.25,-2.81
49.25,-120.75,-2.38
49.25,-120.25,-1.43
49.75,-129.75,6.67
49.75,-129.25,6.75
49.75,-128.75,6.8
49.75,-128.25,6.65
49.75,-127.75,6.22
49.75,-127.25,5.54
49.75,-126.75,4.73
49.75,-126.25,3.91
49.75,-125.75,4.1
49.75,-125.25,4.81
49.75,-124.75,5.11
49.75,-124.25,4.16
49.75,-123.75,1.19
49.75,-123.25,-0.72
49.75,-122.75,-1.94
49.75,-122.25,-2.52
49.75,-121.75,-2.67
49.75,-121.25,-2.85
49.75,-120.75,-0.83
49.75,-120.25,0.49
40.25,-139.75,11.23
40.25,-139.25,11.2
40.25,-138.75,11.15
40.25,-138.25,11.06
40.25,-137.75,10.97
40.25,-137.25,10.82
40.25,-136.75,10.65
40.25,-136.25,10.58
40.25,-135.75,10.52
40.25,-135.25,10.52
40.25,-134.75,10.56
40.25,-134.25,10.61
40.25,-133.75,10.58
40.25,-133.25,10.5
40.25,-132.75,10.42
40.25,-132.25,10.36
40.25,-131.75,10.35
40.25,-131.25,10.44
40.25,-130.75,10.41
40.25,-130.25,10.34
40.75,-139.75,11.13
40.75,-139.25,11.09
40.75,-138.75,11.03
40.75,-138.25,10.93
40.75,-137.75,10.84
40.75,-137.25,10.7
40.75,-136.75,10.53
40.75,-136.25,10.46
40.75,-135.75,10.41
40.75,-135.25,10.38
40.75,-134.75,10.38
40.75,-134.25,10.39
40.75,-133.75,10.34
40.75,-133.25,10.3
40.75,-132.75,10.27
40.75,-132.25,10.25
40.75,-131.75,10.23
40.75,-131.25,10.24
40.75,-130.75,10.2
40.75,-130.25,10.15
41.25,-139.75,10.96
41.25,-139.25,10.93
41.25,-138.75,10.9
41.25,-138.25,10.83
41.25,-137.75,10.72
41.25,-137.25,10.59
41.25,-136.75,10.44
41.25,-136.25,10.31
41.25,-135.75,10.29
41.25,-135.25,10.21
41.25,-134.75,10.13
41.25,-134.25,10.1
41.25,-133.75,10.09
41.25,-133.25,10.07
41.25,-132.75,10.08
41.25,-132.25,10.11
41.25,-131.75,10.13
41.25,-131.25,10.06
41.25,-130.75,9.98
41.25,-130.25,9.93
41.75,-139.75,10.67
41.75,-139.25,10.68
41.75,-138.75,10.71
41.75,-138.25,10.66
41.75,-137.75,10.55
41.75,-137.25,10.38
41.75,-136.75,10.19
41.75,-136.25,10.03
41.75,-135.75,9.95
41.75,-135.25,9.84
41.75,-134.75,9.78
41.75,-134.25,9.79
41.75,-133.75,9.87
41.75,-133.25,9.88
41.75,-132.75,9.9
41.75,-132.25,9.95
41.75,-131.75,9.98
41.75,-131.25,9.9
41.75,-130.75,9.79
41.75,-130.25,9.66
42.25,-139.75,10.29
42.25,-139.25,10.34
42.25,-138.75,10.42
42.25,-138.25,10.43
42.25,-137.75,10.35
42.25,-137.25,10.18
42.25,-136.75,9.94
42.25,-136.25,9.71
42.25,-135.75,9.6
42.25,-135.25,9.52
42.25,-134.75,9.49
42.25,-134.25,9.54
42.25,-133.75,9.67
42.25,-133.25,9.73
42.25,-132.75,9.74
42.25,-132.25,9.75
42.25,-131.75,9.77
42.25,-131.25,9.73
42.25,-130.75,9.6
42.25,-130.25,9.41
42.75,-139.75,9.8
42.75,-139.25,9.86
42.75,-138.75,9.97
42.75,-138.25,10.04
42.75,-137.75,10.02
42.75,-137.25,9.9
42.75,-136.75,9.72
42.75,-136.25,9.49
42.75,-135.75,9.38
42.75,-135.25,9.32
42.75,-134.75,9.31
42.75,-134.25,9.38
42.75,-133.75,9.52
42.75,-133.25,9.6
42.75,-132.75,9.6
42.75,-132.25,9.58
42.75,-131.75,9.54
42.75,-131.25,9.49
42.75,-130.75,9.37
42.75,-130.25,9.2
43.25,-139.75,9.3
43.25,-139.25,9.35
43.25,-138.75,9.46
43.25,-138.25,9.57
43.25,-137.75,9.6
43.25,-137.25,9.57
43.25,-136.75,9.47
43.25,-136.25,9.32
43.25,-135.75,9.19
43.25,-135.25,9.09
43.25,-134.75,9.07
43.25,-134.25,9.15
43.25,-133.75,9.36
43.25,-133.25,9.49
43.25,-132.75,9.48
43.25,-132.25,9.42
43.25,-131.75,9.33
43.25,-131.25,9.26
43.25,-130.75,9.13
43.25,-130.25,8.99
43.75,-139.75,8.88
43.75,-139.25,8.93
43.75,-138.75,9.01
43.75,-138.25,9.14
43.75,-137.75,9.23
43.75,-137.25,9.26
43.75,-136.75,9.23
43.75,-136.25,9.14
43.75,-135.75,9.0
43.75,-135.25,8.87
43.75,-134.75,8.8
43.75,-134.25,8.85
43.75,-133.75,9.05
43.75,-133.25,9.22
43.75,-132.75,9.29
43.75,-132.25,9.26
43.75,-131.75,9.19
43.75,-131.25,9.11
43.75,-130.75,8.97
43.75,-130.25,8.83
44.25,-139.75,8.49
44.25,-139.25,8.57
44.25,-138.75,8.66
44.25,-138.25,8.81
44.25,-137.75,8.93
44.25,-137.25,8.99
44.25,-136.75,8.97
44.25,-136.25,8.89
44.25,-135.75,8.79
44.25,-135.25,8.68
44.25,-134.75,8.62
44.25,-134.25,8.65
44.25,-133.75,8.77
44.25,-133.25,8.95
44.25,-132.75,9.1
44.25,-132.25,9.16
44.25,-131.75,9.14
44.25,-131.25,9.06
44.25,-130.75,8.91
44.25,-130.25,8.74
44.75,-139.75,8.15
44.75,-139.25,8.23
44.75,-138.75,8.34
44.75,-138.25,8.48
44.75,-137.75,8.6
44.75,-137.25,8.65
44.75,-136.75,8.65
44.75,-136.25,8.6
44.75,-135.75,8.54
44.75,-135.25,8.46
44.75,-134.75,8.43
44.75,-134.25,8.47
44.75,-133.75,8.53
44.75,-133.25,8.75
44.75,-132.75,8.93
44.75,-132.25,9.04
44.75,-131.75,9.06
44.75,-131.25,9.0
44.75,-130.75,8.83
44.75,-130.25,8.62
45.25,-139.75,7.81
45.25,-139.25,7.89
45.25,-138.75,7.99
45.25,-138.25,8.13
45.25,-137.75,8.23
45.25,-137.25,8.29
45.25,-136.75,8.3
45.25,-136.25,8.31
45.25,-135.75,8.3
45.25,-135.25,8.25
45.25,-134.75,8.22
45.25,-134.25,8.24
45.25,-133.75,8.29
45.25,-133.25,8.49
45.25,-132.75,8.67
45.25,-132.25,8.81
45.25,-131.75,8.89
45.25,-131.25,8.87
45.25,-130.75,8.69
45.25,-130.25,8.45
45.75,-139.75,7.48
45.75,-139.25,7.58
45.75,-138.75,7.67
45.75,-138.25,7.79
45.75,-137.75,7.89
45.75,-137.25,7.95
45.75,-136.75,7.99
45.75,-136.25,8.03
45.75,-135.75,8.06
45.75,-135.25,8.07
45.75,-134.75,8.07
45.75,-134.25,8.08
45.75,-133.75,8.16
45.75,-133.25,8.3
45.75,-132.75,8.42
45.75,-132.25,8.54
45.75,-131.75,8.66
45.75,-131.25,8.67
45.75,-130.75,8.51
45.75,-130.25,8.27
46.25,-139.75,7.22
46.25,-139.25,7.34
46.25,-138.75,7.44
46.25,-138.25,7.55
46.25,-137.75,7.63
46.25,-137.25,7.68
46.25,-136.75,7.72
46.25,-136.25,7.77
46.25,-135.75,7.85
46.25,-135.25,7.89
46.25,-134.75,7.9
46.25,-134.25,7.92
46.25,-133.75,8.03
46.25,-133.25,8.14
46.25,-132.75,8.22
46.25,-132.25,8.32
46.25,-131.75,8.43
46.25,-131.25,8.46
46.25,-130.75,8.31
46.25,-130.25,8.06
46.75,-139.75,6.98
46.75,-139.25,7.08
46.75,-138.75,7.2
46.75,-138.25,7.3
46.75,-137.75,7.39
46.75,-137.25,7.44
46.75,-136.75,7.47
46.75,-136.25,7.51
46.75,-135.75,7.59
46.75,-135.25,7.63
46.75,-134.75,7.65
46.75,-134.25,7.69
46.75,-133.75,7.78
46.75,-133.25,7.89
46.75,-132.75,8.0
46.75,-132.25,8.12
46.75,-131.75,8.22
46.75,-131.25,8.23
46.75,-130.75,8.09
46.75,-130.25,7.85
47.25,-139.75,6.69
47.25,-139.25,6.77
47.25,-138.75,6.86
47.25,-138.25,6.98
47.25,-137.75,7.09
47.25,-137.25,7.16
47.25,-136.75,7.2
47.25,-136.25,7.22
47.25,-135.75,7.25
47.25,-135.25,7.29
47.25,-134.75,7.33
47.25,-134.25,7.39
47.25,-133.75,7.46
47.25,-133.25,7.56
47.25,-132.75,7.71
47.25,-132.25,7.86
47.25,-131.75,7.97
47.25,-131.25,7.99
47.25,-130.75,7.91
47.25,-130.25,7.69
47.75,-139.75,6.43
47.75,-139.25,6.5
47.75,-138.75,6.57
47.75,-138.25,6.69
47.75,-137.75,6.8
47.75,-137.25,6.9
47.75,-136.75,6.95
47.75,-136.25,6.95
47.75,-135.75,6.95
47.75,-135.25,6.98
47.75,-134.75,7.04
47.75,-134.25,7.11
47.75,-133.75,7.16
47.75,-133.25,7.23
47.75,-132.75,7.33
47.75,-132.25,7.46
47.75,-131.75,7.59
47.75,-131.25,7.67
47.75,-130.75,7.66
47.75,-130.25,7.53
48.25,-139.75,6.19
48.25,-139.25,6.27
48.25,-138.75,6.36
48.25,-138.25,6.45
48.25,-137.75,6.56
48.25,-137.25,6.64
48.25,-136.75,6.69
48.25,-136.25,6.7
48.25,-135.75,6.71
48.25,-135.25,6.74
48.25,-134.75,6.79
48.25,-134.25,6.85
48.25,-133.75,6.89
48.25,-133.25,6.9
48.25,-132.75,6.95
48.25,-132.25,7.02
48.25,-131.75,7.14
48.25,-131.25,7.28
48.25,-130.75,7.37
48.25,-130.25,7.35
48.75,-139.75,5.97
48.75,-139.25,6.06
48.75,-138.75,6.13
48.75,-138.25,6.2
48.75,-137.75,6.28
48.75,-137.25,6.35
48.75,-136.75,6.41
48.75,-136.25,6.44
48.75,-135.75,6.47
48.75,-135.25,6.5
48.75,-134.75,6.53
48.75,-134.25,6.57
48.75,-133.75,6.6
48.75,-133.25,6.61
48.75,-132.75,6.62
48.75,-132.25,6.66
48.75,-131.75,6.76
48.75,-131.25,6.92
48.75,-130.75,7.06
48.75,-130.25,7.14
49.25,-139.75,5.74
49.25,-139.25,5.82
49.25,-138.75,5.86
49.25,-138.25,5.9
49.25,-137.75,5.96
49.25,-137.25,6.04
49.25,-136.75,6.12
49.25,-136.25,6.19
49.25,-135.75,6.24
49.25,-135.25,6.27
49.25,-134.75,6.28
49.25,-134.25,6.3
49.25,-133.75,6.32
49.25,-133.25,6.33
49.25,-132.75,6.35
49.25,-132.25,6.4
49.25,-131.75,6.48
49.25,-131.25,6.62
49.25,-130.75,6.75
49.25,-130.25,6.87
49.75,-139.75,5.46
49.75,-139.25,5.52
49.75,-138.75,5.55
49.75,-138.25,5.59
49.75,-137.75,5.66
49.75,-137.25,5.75
49.75,-136.75,5.86
49.75,-136.25,5.96
49.75,-135.75,6.02
49.75,-135.25,6.07
49.75,-134.75,6.09
49.75,-134.25,6.09
49.75,-133.75,6.1
49.75,-133.25,6.11
49.75,-132.75,6.16
49.75,-132.25,6.22
49.75,-131.75,6.29
49.75,-131.25,6.36
49.75,-130.75,6.45
49.75,-130.25,6.56
40.25,-149.75,10.12
40.25,-149.25,10.27
40.25,-148.75,10.42
40.25,-148.25,10.57
40.25,-147.75,10.69
40.25,-147.25,10.83
40.25,-146.75,11.01
40.25,-146.25,11.19
40.25,-145.75,11.3
40.25,-145.25,11.39
40.25,-144.75,11.59
40.25,-144.25,11.87
40.25,-143.75,12.12
40.25,-143.25,12.24
40.25,-142.75,12.26
40.25,-142.25,12.12
40.25,-141.75,11.86
40.25,-141.25,11.58
40.25,-140.75,11.41
40.25,-140.25,11.29
40.75,-149.75,9.59
40.75,-149.25,9.75
40.75,-148.75,9.87
40.75,-148.25,9.98
40.75,-147.75,10.03
40.75,-147.25,10.12
40.75,-146.75,10.28
40.75,-146.25,10.51
40.75,-145.75,10.65
40.75,-145.25,10.82
40.75,-144.75,11.01
40.75,-144.25,11.22
40.75,-143.75,11.44
40.75,-143.25,11.6
40.75,-142.75,11.72
40.75,-142.25,11.69
40.75,-141.75,11.51
40.75,-141.25,11.26
40.75,-140.75,11.16
40.75,-140.25,11.15
41.25,-149.75,9.08
41.25,-149.25,9.21
41.25,-148.75,9.33
41.25,-148.25,9.43
41.25,-147.75,9.5
41.25,-147.25,9.61
41.25,-146.75,9.8
41.25,-146.25,9.98
41.25,-145.75,10.09
41.25,-145.25,10.25
41.25,-144.75,10.42
41.25,-144.25,10.58
41.25,-143.75,10.77
41.25,-143.25,10.92
41.25,-142.75,11.11
41.25,-142.25,11.18
41.25,-141.75,11.07
41.25,-141.25,10.91
41.25,-140.75,10.93
41.25,-140.25,10.95
41.75,-149.75,8.55
41.75,-149.25,8.66
41.75,-148.75,8.76
41.75,-148.25,8.85
41.75,-147.75,8.96
41.75,-147.25,9.13
41.75,-146.75,9.36
41.75,-146.25,9.53
41.75,-145.75,9.61
41.75,-145.25,9.73
41.75,-144.75,9.86
41.75,-144.25,10.01
41.75,-143.75,10.18
41.75,-143.25,10.35
41.75,-142.75,10.57
41.75,-142.25,10.64
41.75,-141.75,10.57
41.75,-141.25,10.51
41.75,-140.75,10.59
41.75,-140.25,10.64
42.25,-149.75,8.05
42.25,-149.25,8.15
42.25,-148.75,8.25
42.25,-148.25,8.33
42.25,-147.75,8.44
42.25,-147.25,8.63
42.25,-146.75,8.87
42.25,-146.25,9.06
42.25,-145.75,9.14
42.25,-145.25,9.22
42.25,-144.75,9.33
42.25,-144.25,9.46
42.25,-143.75,9.64
42.25,-143.25,9.82
42.25,-142.75,10.03
42.25,-142.25,10.12
42.25,-141.75,10.09
42.25,-141.25,10.08
42.25,-140.75,10.14
42.25,-140.25,10.23
42.75,-149.75,7.63
42.75,-149.25,7.73
42.75,-148.75,7.82
42.75,-148.25,7.91
42.75,-147.75,8.02
42.75,-147.25,8.18
42.75,-146.75,8.37
42.75,-146.25,8.53
42.75,-145.75,8.63
42.75,-145.25,8.72
42.75,-144.75,8.82
42.75,-144.25,8.95
42.75,-143.75,9.14
42.75,-143.25,9.29
42.75,-142.75,9.45
42.75,-142.25,9.55
42.75,-141.75,9.59
42.75,-141.25,9.63
42.75,-140.75,9.67
42.75,-140.25,9.73
43.25,-149.75,7.28
43.25,-149.25,7.35
43.25,-148.75,7.42
43.25,-148.25,7.52
43.25,-147.75,7.64
43.25,-147.25,7.77
43.25,-146.75,7.9
43.25,-146.25,8.01
43.25,-145.75,8.14
43.25,-145.25,8.26
43.25,-144.75,8.39
43.25,-144.25,8.54
43.25,-143.75,8.72
43.25,-143.25,8.81
43.25,-142.75,8.92
43.25,-142.25,8.98
43.25,-141.75,9.02
43.25,-141.25,9.13
43.25,-140.75,9.22
43.25,-140.25,9.27
43.75,-149.75,6.97
43.75,-149.25,7.02
43.75,-148.75,7.08
43.75,-148.25,7.2
43.75,-147.75,7.3
43.75,-147.25,7.4
43.75,-146.75,7.48
43.75,-146.25,7.57
43.75,-145.75,7.68
43.75,-145.25,7.8
43.75,-144.75,7.95
43.75,-144.25,8.13
43.75,-143.75,8.31
43.75,-143.25,8.39
43.75,-142.75,8.46
43.75,-142.25,8.48
43.75,-141.75,8.49
43.75,-141.25,8.6
43.75,-140.75,8.74
43.75,-140.25,8.83
44.25,-149.75,6.71
44.25,-149.25,6.76
44.25,-148.75,6.84
44.25,-148.25,6.9
44.25,-147.75,6.96
44.25,-147.25,7.02
44.25,-146.75,7.09
44.25,-146.25,7.21
44.25,-145.75,7.28
44.25,-145.25,7.39
44.25,-144.75,7.52
44.25,-144.25,7.68
44.25,-143.75,7.84
44.25,-143.25,7.94
44.25,-142.75,8.01
44.25,-142.25,8.01
44.25,-141.75,8.0
44.25,-141.25,8.11
44.25,-140.75,8.28
44.25,-140.25,8.4
44.75,-149.75,6.46
44.75,-149.25,6.52
44.75,-148.75,6.58
44.75,-148.25,6.59
44.75,-147.75,6.59
44.75,-147.25,6.62
44.75,-146.75,6.71
44.75,-146.25,6.86
44.75,-145.75,6.96
44.75,-145.25,7.06
44.75,-144.75,7.16
44.75,-144.25,7.26
44.75,-143.75,7.4
44.75,-143.25,7.5
44.75,-142.75,7.57
44.75,-142.25,7.57
44.75,-141.75,7.57
44.75,-141.25,7.71
